run_id,stage,round_id,seed,scene_id,difficulty,planner,ablation_mode,success,time_ms,path_len,collision_checks,iters_used,goal_reached_iter,cuda_enabled,device_name,alpha_final,bridge_usage_ratio,failure_type,max_iters,sample_source_counts,alpha_trace,alpha_trace_stats,bridge_candidate_stats,leaf_plan_batches,cpu_gpu_consistency,image_path
TUNE_R1_cci_bridge_rrt_2d_complex_cci_bridge_15_1776757304318,TUNE_R1,1,15,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,912.5705349870259,1.2793078549452677,99,48,47,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.05603242727706247,0.0,,700,"{""goal"": 4, ""bridge"": 0, ""uniform"": 44}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247]","{""alpha_min"": 0.0, ""alpha_mean"": 0.02801621363853124, ""alpha_max"": 0.05603242727706247}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.023076923076923078, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_15.png
TUNE_R1_cci_bridge_rrt_2d_complex_cci_bridge_16_1776757306025,TUNE_R1,1,16,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,634.6260040008929,1.2817447783812983,141,77,76,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.09060562708631378,0.0,,700,"{""goal"": 6, ""bridge"": 0, ""uniform"": 71}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378]","{""alpha_min"": 0.0, ""alpha_mean"": 0.045302813543156885, ""alpha_max"": 0.09060562708631378}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.03076923076923077, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_16.png
TUNE_R1_cci_bridge_rrt_2d_complex_cci_bridge_17_1776757308879,TUNE_R1,1,17,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,1648.7466679973295,1.1604181611030624,209,94,93,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.11087267525035766,0.0,,700,"{""goal"": 7, ""bridge"": 0, ""uniform"": 87}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208, 0.10133524082021936, 0.10252742012398666, 0.10371959942775394, 0.10491177873152123, 0.10610395803528852, 0.1072961373390558, 0.10848831664282309, 0.10968049594659038, 0.11087267525035766]","{""alpha_min"": 0.0, ""alpha_mean"": 0.05543633762517883, ""alpha_max"": 0.11087267525035766}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.03076923076923077, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_17.png
TUNE_R1_cci_bridge_rrt_2d_complex_cci_bridge_18_1776757309265,TUNE_R1,1,18,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,227.6351979962783,1.1990096046971153,59,32,31,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.03695755841678589,0.0,,700,"{""goal"": 4, ""bridge"": 0, ""uniform"": 28}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589]","{""alpha_min"": 0.0, ""alpha_mean"": 0.018478779208392943, ""alpha_max"": 0.03695755841678589}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.046153846153846156, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_18.png
TUNE_R1_cci_bridge_rrt_2d_complex_cci_bridge_19_1776757312421,TUNE_R1,1,19,2d_complex,complex,cci_bridge_rrt,cci_bridge,True,1715.6982079904992,1.3531255853814952,283,105,104,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.12398664759179781,0.0,,700,"{""goal"": 5, ""bridge"": 0, ""uniform"": 100}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208, 0.10133524082021936, 0.10252742012398666, 0.10371959942775394, 0.10491177873152123, 0.10610395803528852, 0.1072961373390558, 0.10848831664282309, 0.10968049594659038, 0.11087267525035766, 0.11206485455412495, 0.11325703385789222, 0.11444921316165951, 0.11564139246542682, 0.11683357176919408, 0.11802575107296139, 0.11921793037672868, 0.12041010968049595, 0.12160228898426324, 0.12279446828803052, 0.12398664759179781]","{""alpha_min"": 0.0, ""alpha_mean"": 0.061993323795898905, ""alpha_max"": 0.12398664759179781}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/2d_complex/cci_bridge_rrt/cci_bridge_seed_19.png
TUNE_R1_cci_bridge_rrt_3d_complex_cci_bridge_0_1776757314369,TUNE_R1,1,0,3d_complex,complex,cci_bridge_rrt,cci_bridge,True,437.38744700385723,1.6300260369100508,142,72,71,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.08464473056747736,0.0,,700,"{""goal"": 7, ""bridge"": 0, ""uniform"": 65}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736]","{""alpha_min"": 0.0, ""alpha_mean"": 0.04232236528373867, ""alpha_max"": 0.08464473056747736}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.011538461538461539, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/3d_complex/cci_bridge_rrt/cci_bridge_seed_0.png
TUNE_R1_cci_bridge_rrt_3d_complex_cci_bridge_1_1776757317570,TUNE_R1,1,1,3d_complex,complex,cci_bridge_rrt,cci_bridge,True,1674.351565001416,1.563462698411812,173,85,84,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.10014306151645208,0.0,,700,"{""goal"": 8, ""bridge"": 0, ""uniform"": 77}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208]","{""alpha_min"": 0.0, ""alpha_mean"": 0.05007153075822604, ""alpha_max"": 0.10014306151645208}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/3d_complex/cci_bridge_rrt/cci_bridge_seed_1.png
TUNE_R1_cci_bridge_rrt_3d_complex_cci_bridge_2_1776757318591,TUNE_R1,1,2,3d_complex,complex,cci_bridge_rrt,cci_bridge,True,493.4247210039757,1.531550162218696,131,62,61,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.07272293752980448,0.0,,700,"{""goal"": 6, ""bridge"": 0, ""uniform"": 56}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448]","{""alpha_min"": 0.0, ""alpha_mean"": 0.03636146876490224, ""alpha_max"": 0.07272293752980448}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/3d_complex/cci_bridge_rrt/cci_bridge_seed_2.png
TUNE_R1_cci_bridge_rrt_3d_complex_cci_bridge_3_1776757321695,TUNE_R1,1,3,3d_complex,complex,cci_bridge_rrt,cci_bridge,True,1848.48960499221,1.6157706857744651,215,104,103,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.12279446828803052,0.0,,700,"{""goal"": 8, ""bridge"": 0, ""uniform"": 96}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208, 0.10133524082021936, 0.10252742012398666, 0.10371959942775394, 0.10491177873152123, 0.10610395803528852, 0.1072961373390558, 0.10848831664282309, 0.10968049594659038, 0.11087267525035766, 0.11206485455412495, 0.11325703385789222, 0.11444921316165951, 0.11564139246542682, 0.11683357176919408, 0.11802575107296139, 0.11921793037672868, 0.12041010968049595, 0.12160228898426324, 0.12279446828803052]","{""alpha_min"": 0.0, ""alpha_mean"": 0.06139723414401526, ""alpha_max"": 0.12279446828803052}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.038461538461538464, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/3d_complex/cci_bridge_rrt/cci_bridge_seed_3.png
TUNE_R1_cci_bridge_rrt_3d_complex_cci_bridge_4_1776757323166,TUNE_R1,1,4,3d_complex,complex,cci_bridge_rrt,cci_bridge,True,1047.7818649960682,1.5928594860990355,146,71,70,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.08345255126371007,0.0,,700,"{""goal"": 4, ""bridge"": 0, ""uniform"": 67}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007]","{""alpha_min"": 0.0, ""alpha_mean"": 0.041726275631855034, ""alpha_max"": 0.08345255126371007}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.026923076923076925, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/3d_complex/cci_bridge_rrt/cci_bridge_seed_4.png
TUNE_R1_cci_bridge_rrt_3d_complex_cci_bridge_5_1776757324346,TUNE_R1,1,5,3d_complex,complex,cci_bridge_rrt,cci_bridge,True,728.677527004038,1.695441163315782,296,144,143,True,NVIDIA GeForce RTX 4060 Laptop GPU,0.170481640438722,0.0,,700,"{""goal"": 13, ""bridge"": 0, ""uniform"": 131}","[0.0, 0.0011921793037672867, 0.0023843586075345735, 0.00357653791130186, 0.004768717215069147, 0.005960896518836433, 0.00715307582260372, 0.008345255126371007, 0.009537434430138294, 0.01072961373390558, 0.011921793037672867, 0.013113972341440154, 0.01430615164520744, 0.015498330948974726, 0.016690510252742013, 0.0178826895565093, 0.019074868860276588, 0.02026704816404387, 0.02145922746781116, 0.022651406771578446, 0.023843586075345733, 0.02503576537911302, 0.026227944682880307, 0.027420123986647595, 0.02861230329041488, 0.02980448259418217, 0.030996661897949453, 0.03218884120171674, 0.03338102050548403, 0.03457319980925132, 0.0357653791130186, 0.03695755841678589, 0.038149737720553176, 0.03934191702432046, 0.04053409632808774, 0.041726275631855034, 0.04291845493562232, 0.04411063423938961, 0.04530281354315689, 0.04649499284692418, 0.047687172150691466, 0.04887935145445876, 0.05007153075822604, 0.05126371006199333, 0.052455889365760615, 0.0536480686695279, 0.05484024797329519, 0.05603242727706247, 0.05722460658082976, 0.05841678588459704, 0.05960896518836434, 0.06080114449213162, 0.061993323795898905, 0.0631855030996662, 0.06437768240343349, 0.06556986170720076, 0.06676204101096805, 0.06795422031473533, 0.06914639961850264, 0.07033857892226991, 0.0715307582260372, 0.07272293752980448, 0.07391511683357178, 0.07510729613733906, 0.07629947544110635, 0.07749165474487363, 0.07868383404864092, 0.07987601335240821, 0.08106819265617549, 0.08226037195994278, 0.08345255126371007, 0.08464473056747736, 0.08583690987124463, 0.08702908917501193, 0.08822126847877922, 0.0894134477825465, 0.09060562708631378, 0.09179780639008107, 0.09298998569384836, 0.09418216499761564, 0.09537434430138293, 0.09656652360515021, 0.09775870290891751, 0.09895088221268479, 0.10014306151645208, 0.10133524082021936, 0.10252742012398666, 0.10371959942775394, 0.10491177873152123, 0.10610395803528852, 0.1072961373390558, 0.10848831664282309, 0.10968049594659038, 0.11087267525035766, 0.11206485455412495, 0.11325703385789222, 0.11444921316165951, 0.11564139246542682, 0.11683357176919408, 0.11802575107296139, 0.11921793037672868, 0.12041010968049595, 0.12160228898426324, 0.12279446828803052, 0.12398664759179781, 0.12517882689556512, 0.1263710061993324, 0.12756318550309967, 0.12875536480686697, 0.12994754411063425, 0.13113972341440153, 0.1323319027181688, 0.1335240820219361, 0.1347162613257034, 0.13590844062947066, 0.13710061993323797, 0.13829279923700527, 0.13948497854077255, 0.14067715784453982, 0.1418693371483071, 0.1430615164520744, 0.14425369575584168, 0.14544587505960896, 0.14663805436337626, 0.14783023366714357, 0.14902241297091082, 0.15021459227467812, 0.1514067715784454, 0.1525989508822127, 0.15379113018597998, 0.15498330948974726, 0.15617548879351456, 0.15736766809728184, 0.15855984740104911, 0.15975202670481642, 0.1609442060085837, 0.16213638531235097, 0.16332856461611828, 0.16452074391988555, 0.16571292322365286, 0.16690510252742013, 0.1680972818311874, 0.16928946113495472, 0.170481640438722]","{""alpha_min"": 0.0, ""alpha_mean"": 0.08524082021936098, ""alpha_max"": 0.170481640438722}","{""total_trials"": 260.0, ""accepted_candidates"": 0.0, ""candidate_density"": 0.0, ""corner_false_positive_rate"": 0.05384615384615385, ""cluster_total"": 0.0, ""cluster_validity"": 0.0}",0.0,True,images/3d_complex/cci_bridge_rrt/cci_bridge_seed_5.png
